ProductId,BestSummary,avg_score
B0019ZN1OM,High Fructose Corn Syrup,4.15
B0019ZWWSI,Pumpkin Spice K-Cup,4.363636363636363
B001A02QJW,Wish I just bought regular coffee.,4.466666666666667
B001A43E6M,Best Iced Tea EVER.,4.333333333333333
B001A47SIW,favorite tea,5.0
B001A47SLE,super tasty,3.5
B001A4B8EM,Amazon should be ashamed to even carry this.,2.1666666666666665
B001A5RSBS,Don't be fooled by the packaging,2.6666666666666665
B001A5VLYS,Decent Brew,4.482758620689655
B001A5ZCY8,too sweet,4.375
B001ABOB8K,best hot chocolate ever!,4.26
B001ABOCBG,It's not vanilla powder,2.090909090909091
B001ABTGF8,Tastes Fantastic - save money!,4.7368421052631575
B001ABTGQW,"So yummy, finally iced chai lattes at home!",4.461538461538462
B001ABUY5Y,GREAT ITEM.. TASTE JUST LIKE Starbucks with out the syrup,3.6315789473684212
B001ABUYIQ,best hot chocolate ever!,4.26
B001AC57NM,Delicious- I eat them with my daughter,4.296296296296297
B001AC67CM,French salad dressing,5.0
B001AC87X4,Dr. Pepper flavor works well in a BBQ sauce!,3.6153846153846154
B001AC8JL4,Recalled DO NOT BUY,3.25
B001ACDOA0,An orange bitters worthy of the Angostura name,4.6875
B001ACMCLM,"Great bread ""substitute"" for GF diets",4.7
B001ACMCNA,the best gluten free pizza crust available,4.459016393442623
B001ACMCNU,"The REAL ""Wonder Bread""",4.5227272727272725
B001ACNWUC,Gluten Free???,4.666666666666667
B001ACNWY8,surprisingly good,4.256410256410256
B001ACPPXE,Make Gluten-Free Sticky Rolls.,3.652173913043478
B001ACTYT0,Love this product and great price!,4.875
B001ACUWMS,Good taste...and nutritious!,4.357142857142857
B001AFBJF4,Best Coffee on the Whole Planet!,4.642857142857143
B001AG6BMO,Great for Skin and Hair,4.797752808988764
B001AHFVHO,Tastes great ... and gets 2-year-old approval,4.550561797752809
B001AHJ2D8,Tastes great ... and gets 2-year-old approval,4.550561797752809
B001AHJ2FQ,Tastes great ... and gets 2-year-old approval,4.550561797752809
B001AHJ9U4,Holly's Oatmeal is Just Average Oatmeal,4.647058823529412
B001AHL6CI,Tastes great ... and gets 2-year-old approval,4.550561797752809
B001AIQP8M,Crispy Ginger Cookies,4.50314465408805
B001AJ1ULS,"Good idea , but....made in China",3.5297029702970297
B001AJ7LW0,Excellent!!  Highly recommend!,4.818181818181818
B001AML2LI,Delicious!,4.0588235294117645
B001AMLQNW,Great sugar-free cookie!,4.517857142857143
B001ANXX8W,You can live on these,4.454545454545454
B001AO2WLK,Good Kraft foods coffee? YES!,4.75
B001AQVQL0,You can live on these,4.454545454545454
B001AS04SE,Beware of sugar content!!,3.142857142857143
B001AS1A4Q,I Love the Stuff - Your Mileage May Vary,4.220338983050848
B001ASC022,Outstanding,4.4
B001AT4A1K,Good for big chewers,4.363636363636363
B001ATOM3G,Can't cook Japanese without it,4.0588235294117645
B001AW9PTO,Misleading reviews,3.5476190476190474
B001AW9WLU,Tasty but pricey,3.4
B001AWBL5U,GREAT jerky!!,2.935483870967742
B001AWBL82,Misleading reviews,3.5476190476190474
B001AWBROK,Pork gelatin!!!!!,3.5238095238095237
B001AWBZQK,delicious-my kitties told me so,3.25
B001AWD97I,Gotta love Gerber,4.666666666666667
B001AWFB7O,Pork gelatin!!!!!,3.5238095238095237
B001AXZ7Q8,"Delightful tea, good value",4.166666666666667
B001AY8570,Not Dissin' the Nissin,4.7
B001AY8VV0,Huge Bag,4.74
B001AYB0AO,Best. Candy. Ever.,5.0
B001AZX0PQ,a delicious soda that brings back fond memories,4.866666666666666
B001B0C9Q6,Great product,4.857142857142857
B001B0W0R4,Perfect for pet food,4.1875
B001B0W0W4,a great toy for supervised play,4.1
B001B0Y1S0,Slows down my dog,3.8
B001B13TUU,"Excellent Peas, Very Hot, Do Not Serve to Newborn Babies",4.214285714285714
B001B1KH1Y,This Stuff Is Amazing,4.217391304347826
B001B1OK80,Crazy Critters,4.12
B001B2SVOS,Excellent Organic Green Tea,3.411764705882353
B001B3JAL0,Pop what?,4.363636363636363
B001B4TTWO,MADE IN THE USA! My dog loves these!,4.181818181818182
B001B4VOQI,NO waste at all ----  great for training  ----  all dogs love liver treats,4.7514450867052025
B001B4X7L8,MADE IN THE USA! My dog loves these!,4.181818181818182
B001B6AM6E,Homemade is Best,4.4
B001B7NMTM,Great snack for a low carb diet - only 80 Cal.,3.8947368421052633
B001B82RCO,Great snack for a low carb diet - only 80 Cal.,3.8947368421052633
B001BBUA3Y,Tastes like chocolate instead of wax.,4.730769230769231
B001BBXP7M,"Didn't work for me, but worth a try. Order it from Amazon.",3.7261904761904763
B001BBXRAW,SO Disappointed Does not taste like the ORIGINAL at all.,4.518518518518518
B001BCOYMG,Best Dog Treats!,4.826086956521739
B001BCOZ3E,Every dog is different,4.704545454545454
B001BCOZ9S,Premium puppy food at a very good price!,4.8076923076923075
B001BCUBFK,"Great product, great shipping. Very happy!",4.363636363636363
B001BCUBTQ,Cats LOVE this Dry Food.  Best Commercial Product List I've Found that in Reasonably Priced Commercial Pet Food. RECOMMENDED.,4.326086956521739
B001BCUBZ0,Cats LOVE this Dry Food.  Best Commercial Product List I've Found that in Reasonably Priced Commercial Pet Food. RECOMMENDED.,4.326086956521739
B001BCVDXO,Mini raviolis! Just right for kids!,3.75
B001BCVEBU,"Neighbor, how long has it been?",4.105263157894737
B001BCVY4W,Please check the controversial ingredients and decide for yourself,4.150406504065041
B001BCVY9W,Please check the controversial ingredients and decide for yourself,4.150406504065041
B001BCWAFY,Great food. My dog prefers this to Blue Buffalo,4.6
B001BCXI64,The Best Canned Chili,4.230769230769231
B001BCXTGS,Please check the controversial ingredients and decide for yourself,4.150406504065041
B001BDBODC,Best diced tomatoes ever!,4.428571428571429
B001BDD278,Love it!,4.071428571428571
B001BDDT8K,Please check the controversial ingredients and decide for yourself,4.150406504065041
B001BDDTB2,Please check the controversial ingredients and decide for yourself,4.150406504065041
B001BDEI6W,Love it!,4.071428571428571
B001BDI0QQ,The Perfect Cat Food,4.102564102564102
B001BDI0RK,The Perfect Cat Food,4.102564102564102
B001BDJV8C,Love it!,4.071428571428571
B001BETMEO,The Perfect Cat Food,4.102564102564102
B001BEXBCS,The Perfect Cat Food,4.102564102564102
B001BF3FGY,The original and the best.,3.3636363636363638
B001BG4RBK,"A Horse Is a Horse Is a Snack, Of Course",4.153846153846154
B001BIXJG2,"Excellent, Please Keep Away",4.428571428571429
B001BIXK7K,Serious Stuff,4.741935483870968
B001BKL93U,My dog LOVES this........,4.315789473684211
B001BKL94O,My dog LOVES this........,4.315789473684211
B001BKLHMI,Best Tasting Kashi Bar,4.4
B001BKR5L0,My dog LOVES this........,4.315789473684211
B001BLXRPC,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BLXSVK,Why pay for organic soup that has BPA in it?,3.411764705882353
B001BLZVQ0,DO NOT BUY---HAS BPA IN LIDS!!,4.163636363636364
B001BM01BE,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BM368E,Organic but BPA in the lid!,4.135593220338983
B001BM395E,BPA no longer an issue,3.943396226415094
B001BM399U,"Best Baby Food, but not our favorite variety",4.666666666666667
B001BM3C0Q,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BM3C4M,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BM3I96,No Doubts Expressed by My 10-Month Old Twins - Although I Have Some Doubts,4.0
B001BM3PIK,Good but not condensed,3.7
B001BM4N72,Too Organic,4.3
B001BM4NAE,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BM4NWM,Why pay for organic soup that has BPA in it?,3.411764705882353
B001BM4RC8,"The best chips ever invented, truly the pinnacle of human acheivement and civilization",3.8333333333333335
B001BM62T4,Coffee-brewed Rooibos (Updated),3.663265306122449
B001BM68QG,Confessions Of A Die-Hard Coffee Drinker,4.380952380952381
B001BM68QQ,Failure To Mention Extra Ingredients On Box!!,4.0625
B001BM68S4,Artificial Flavor,4.392857142857143
B001BM6IDY,Great Organic Cake,4.6
B001BM6LVS,"Very sweet, not terribly healthful.",3.6666666666666665
B001BM6NIY,Kiddo loves it!,4.517241379310345
B001BM6Q0Y,Why so much Sugar!!!!!,3.3076923076923075
B001BM8SS2,BPA in lids!!!,4.288461538461538
B001BM8T4U,No Doubts Expressed by My 10-Month Old Twins - Although I Have Some Doubts,4.0
B001BMDF8A,Healthy and Delicious,3.8181818181818183
B001BOC8IQ,Absolutely delicious!,4.705882352941177
B001BOE3UW,"Sooo good, soothing and satisfying...",4.235294117647059
B001BOJBKO,JOLS!!!! Glorious JOLS!!!,4.545454545454546
B001BOOKW8,Good Taste and Texture if you handle the gas,4.578947368421052
B001BOQ3QY,Wellness puppy food,3.847826086956522
B001BOQ3SW,Wellness for well fed doggies,4.254237288135593
B001BOQ42M,"Cats like it but it's not really a ""diet"" food",3.4
B001BORBHO,Wellness for well fed doggies,4.254237288135593
B001BORBII,"used to love it, but a scary experience for my golden raised questions",4.6
B001BORBM4,Wellness for well fed doggies,4.254237288135593
B001BORBMY,Wellness for well fed doggies,4.254237288135593
B001BOTB72,"Healthy, but pricey; may be better to get cans & recycle",4.611111111111111
B001BOTDL6,misses the mark,4.071428571428571
B001BOTDP2,An excellent cat food for cats with sensitive stomachs,4.476190476190476
B001BOVDHS,Confident giving this to my dog,4.545454545454546
B001BOVDNC,Such healthy dogs...,4.3
B001BOVE54,Not for my household,3.7777777777777777
B001BOXBAA,moldy,4.686046511627907
B001BOXBHI,"He likes them, but I don't think he loves them...",4.8125
B001BS4G0K,Dogs love Dingo's,4.642857142857143
B001BS4G6O,"For more economical choice, check out Pill Pockets for CATS",4.598540145985401
B001BSBFJU,Dogs love Dingo's,4.642857142857143
B001BSBFUO,Jack loves these,4.602739726027397
B001BU0JEK,Great candy,3.260869565217391
B001BWY67Y,5-hour ENERGY - WOW!,4.0
B001BX4U2E,Feel the FIVE-HOUR POWER!,4.5
B001BZ5EFE,Best granola on the market,4.083333333333333
B001BZ5FDU,"""Burglar Helper""",3.9
B001BZ9R3O,Addictive!,3.6666666666666665
B001BZEGN0,Ideal item only if you don't shop at a warehouse store-,4.352941176470588
B001BZQRJ6,Great snack,4.133333333333334
B001C15JCU,Kingdom Pets Chichen Jerky caused bloody diarrhea in my puppy.,2.5892857142857144
B001C4PKIK,FROMM SURF&TURF,4.846153846153846
B001C5UDD6,"worth it, but not quite deadly",4.090909090909091
B001CBCJGE,"Gold Fish, great crackers",4.6
B001CCS80Y,Pamela's GF Biscotti,4.344827586206897
B001CCTU24,Pamela's GF Biscotti,4.344827586206897
B001CCU848,I'm dumb: not Keurig friendly,3.7222222222222223
B001CCU8AW,"NOT a K-CUP, be sure you want to buy a pod (not k-cup)",3.1578947368421053
B001CCU8F2,why can't people read,3.739130434782609
B001CCU8G6,NOT K-CUPS!,3.1333333333333333
B001CCVTEQ,NOT K CUP,2.9
B001CCXVPQ,Flavored? What flavor?,3.1052631578947367
B001CCXVQU,"Great decaf pods, but they don't work well in Senseo.",3.3529411764705883
B001CD0YWS,Not worth the price,3.7222222222222223
B001CD1VI4,Limited edition flavor that deserves a try.....,4.0576923076923075
B001CD7AUC,"Awesome taste, tiny box!",4.5675675675675675
B001CDOB40,"Required for a Sazerac, and not bad in general rotation",5.0
B001CDOBCM,Unbelievable cherry taste,4.564102564102564
B001CDTO6U,Didn't know this was anise flavored...,4.615384615384615
B001CDVCBU,Your Secret Ingredient,4.571428571428571
B001CEJ86K,Great canned salmon!,4.2105263157894735
B001CEX7DA,Unusual but surprisingly good flavor,3.16
B001CF2TPG,Canine chews,3.9375
B001CFMGDG,Healthful until bottled,3.933333333333333
B001CFMGGI,WONDERFUL,4.458823529411765
B001CGTN1I,Lowers Blood sugars,4.5675675675675675
B001CGTN3G,"Fine Powder, Easy to Mix",4.266666666666667
B001CGX3ZK,Not as good as frozen juice pulp,4.043478260869565
B001CHFSR0,Surprised at negative reviews -- I love this one!,3.5609756097560976
B001CHFSUW,Better options out there,3.63855421686747
B001CHFUDC,Very Nice Medium Roast Flavor,4.3
B001CHFUGY,The Best K-cup maker,4.505747126436781
B001CHH3QY,Mmmmmm HAZELNUT,3.9661016949152543
B001CHH51W,"A little ""artificial"" for ICED tea, but okay if you like berries, I guess",3.9473684210526314
B001CHJ01A,Coffee Delicious!,4.364485981308412
B001CHJ08I,"Smooth, buttery, moderately strong",4.0
B001CHJ09C,Good K-Cup Coffee on the darker side,4.55
B001CJR62S,&lt;3 IT!!!,3.0
B001CMMJFY,Chomp-chomp-chomp,4.25
B001CO2LOQ,Confident giving this to my dog,4.545454545454546
B001COE1AI,Horibbly stale,3.533333333333333
B001COFVQG,Ridiculously overpriced on Amazon but great product hence the 1 star,3.6153846153846154
B001COH6IW,Cinnamon Coffee Cake,4.545454545454546
B001COJ85G,"Has Consistency Issues, but Overall Great",4.533333333333333
B001COJ860,Fresh tasting despite summer shipping,4.5
B001CPN9PU,My dogs love these!,4.315789473684211
B001CPNB44,Misleading - not made in USA,3.259259259259259
B001CPOR2E,Misleading - not made in USA,3.259259259259259
B001CPQPXI,My dogs love these!,4.315789473684211
B001CPSK0E,My dogs love these!,4.315789473684211
B001CPUPMA,Misleading - not made in USA,3.259259259259259
B001CRAWCQ,"illy iperEspresso Capsules Medium Roast, 21 Count Tin",4.5
B001CRE5D8,Wonderfully addicting espresso,4.176470588235294
B001CRSR0U,authentic restaurant quality soup,4.5
B001CST8PM,Dog food that even the pickiest dog (and owner!) will love,4.666666666666667
B001CTO0YA,fantastic but way cheaper at COSTCO,4.7555555555555555
B001CTO2OI,Wonderfully Smooth,4.2
B001CTPQVQ,Wonderfully Smooth,4.2
B001CTPQXY,Wonderfully Smooth,4.2
B001CTYT6E,Good Stuff,4.213333333333333
B001CU0N4A,Good Stuff,4.213333333333333
B001CU0N7C,Good Stuff,4.213333333333333
B001CU0N9K,Good Stuff,4.213333333333333
B001CUGD9Y,WAY TOO EXPENSIVE,3.2777777777777777
B001CUUPD4,Helps lessen your morning sickness and kisses daytime nausea goodbye!,4.448275862068965
B001CWR4HW,A great product!,4.363636363636363
B001CWSK98,Good GF Cracker!,3.1904761904761907
B001CWSKFC,Get these if need a POWERFUL LAXATIVE,4.789115646258503
B001CWU9E2,very tasty,3.9473684210526314
B001CWU9HE,Ingredients List,4.1875
B001CWV4PA,Best GF crackers,3.752577319587629
B001CWV4RS,Get these if need a POWERFUL LAXATIVE,4.789115646258503
B001CWVZUY,High Quality My Dog Enjoys and My Budget Does Too!,4.733333333333333
B001CWX7EG,Get these if need a POWERFUL LAXATIVE,4.789115646258503
B001CWZXIY,High Quality My Dog Enjoys and My Budget Does Too!,4.733333333333333
B001CX3Q4G,High Quality My Dog Enjoys and My Budget Does Too!,4.733333333333333
B001CX58IS,Some of the best we've ever had!,4.585365853658536
B001CZHAPU,great item;bad people,4.461538461538462
B001D0676C,My favorite mix so far,4.186567164179104
B001D09KAM,Changed Formula,4.361038961038961
B001D0DMME,Changed Formula,4.361038961038961
B001D0DMMY,Changed Formula,4.361038961038961
B001D0FT0C,Stop advertising on Rush Limbaugh show.,2.6923076923076925
B001D0GV4K,An extremely flavorful light-roast coffee,4.8
B001D0GV54,My favorite morning cup,4.15
B001D0GV5E,Take Tea and See,3.2941176470588234
B001D0GV68,An extremely flavorful light-roast coffee,4.8
B001D0GV6I,Timothys French Vanilla,3.8
B001D0GV72,Tea afficianado,4.428571428571429
B001D0GV7C,An extremely flavorful light-roast coffee,4.8
B001D0GV7M,Mocha Java is a type of coffee not Mocha Chocolate,4.0
B001D0GV90,The BEST extra bold K-cup out there!,4.437837837837838
B001D0GV9K,ONE OF  OUR FAVORITES!,4.086956521739131
B001D0GVAE,Refreshing and Relaxing,4.3125
B001D0GVAO,Great Decaf K-Cup,4.119496855345912
B001D0IZ4O,Ummmm...white chocolate is NOT real chocolate....,3.099099099099099
B001D0IZ80,Loved It!,4.361111111111111
B001D0IZ8U,An extremely flavorful light-roast coffee,4.8
B001D0IZAS,An extremely flavorful light-roast coffee,4.8
B001D0IZBM,"This is good, but it's far from the best.",4.205980066445183
B001D0IZBW,"Great coffee, especially for decaf!",4.132352941176471
B001D0IZD0,An extremely flavorful light-roast coffee,4.8
B001D0KG1O,NOT WHAT WE EXPECTED,3.1666666666666665
B001D0KG1Y,An extremely flavorful light-roast coffee,4.8
B001D0KG28,The best of the available versions,3.888888888888889
B001D0KG3W,excellent,4.23404255319149
B001D0KG4G,Great Chai for Your Keurig Brewer,3.611111111111111
B001D0KG4Q,"Good sampler, but what's included?",3.7790697674418605
B001D0KG5K,Wonderful,3.262295081967213
B001D0MF22,Very good,4.166666666666667
B001D0MF2W,An extremely flavorful light-roast coffee,4.8
B001D3K2AG,Plenty of gums,4.75
B001D3NXT8,Best Deal Ever!,4.9411764705882355
B001D3QN4K,Awesome Gluten-free & Dairy-free snack,4.818181818181818
B001D4SRCU,Very nice tea - But this is not a good deal!,4.5
B001D6B0SG,Fantastic!,4.05
B001D6KH7Q,Makes a decent diet cola,3.1818181818181817
B001D6KH8K,Makes a decent diet cola,3.1818181818181817
B001D6KH9E,Makes a decent diet cola,3.1818181818181817
B001D74BGS,Good for big chewers,4.363636363636363
B001D9JC0G,WARNING!  They've changed the formula!,3.6923076923076925
B001D9RVMM,My Dog Thinks This Is Her Treat For the Day!,4.744897959183674
B001D9ZV5G,My Dog Thinks This Is Her Treat For the Day!,4.744897959183674
B001DBPUB4,My baby loves these!,4.073170731707317
B001DBRU4O,These are made in China,4.214285714285714
B001DDD4BK,Excellent grapeseed oil,4.538461538461538
B001DHNMEA,Great in yogurt and milk!,3.5
B001DIM8K8,Slow cooking,4.461538461538462
B001DIM8NK,Best Oatmeal Cereal,4.767441860465116
B001DKA7HM,Stubborn retailer refuses to correct error,3.3636363636363638
B001DKBDHK,TRICLOPYR is what you need for POISON IVY...,3.5714285714285716
B001DLCOUE,Yorkie delight,5.0
B001DR0LU8,Great Sweetener but learn about the product,4.5
B001DTKIF4,"Good product, poor packaging",3.6363636363636362
B001DTMIIO,Great Cheese,4.181818181818182
B001DW2REG,Love It!!,4.166666666666667
B001DW2RGO,Great substitute for 5-hour energy,3.0
B001DW3GX2,Yum Yum and I can understand the ingredients!!!,4.454545454545454
B001DY6TWU,WARNING!  They've changed the formula!,3.6923076923076925
B001E0QE1Y,"Nice, sure...but nutritious?",3.923076923076923
B001E0T29K,Best non-whey non-soy alternative,3.923076923076923
B001E0TBA0,This one supplement has changed my life!,4.607305936073059
B001E0VC20,Best non-whey non-soy alternative,3.923076923076923
B001E128R2,blueberry abomination,2.076923076923077
B001E13PHO,Best non-whey non-soy alternative,3.923076923076923
B001E18K8S,This one supplement has changed my life!,4.607305936073059
B001E1ZKPO,"Good taste, hard to dissolve, Red 40 :(",4.64
B001E2DTV0,Beautifully packaged gift item!,3.466666666666667
B001E2FMLK,Ridiculous price,4.1
B001E2M8TE,High quality yummy treat for dogs!,3.7058823529411766
B001E2M8TO,High quality yummy treat for dogs!,3.7058823529411766
B001E4Q49W,Really Good Diet Hot Chocolate! Recommended,4.1
B001E4Q4BU,"A convenient, quality product",4.304347826086956
B001E4Q54G,Great Product for a Limited Audience,3.9
B001E4Q5GO,Claim victory in taste and nutrition!,4.432835820895522
B001E4Q5T6,"yummy, but keep in mind",4.636363636363637
B001E4Q5WI,A Family Favorite,4.3125
B001E4S6TI,Packets!,4.146341463414634
B001E4S7WE,Too many calories!,4.0
B001E4S850,Horrible for kids,3.5142857142857142
B001E4S86E,Good deal,4.230769230769231
B001E4S87I,great if you buy it at your local store,4.333333333333333
B001E4S88W,Heavenly Honey,4.551724137931035
B001E4S8C8,"Be aware, this contains palm oil.",4.153846153846154
B001E4S8GO,"Beware, contains palm oil",4.235294117647059
B001E4T9IU,Delicious,3.7142857142857144
B001E50R4Y,Please don't give these to those you love.,4.146341463414634
B001E50T3S,Crystal Light raspberry Tea,4.72
B001E50TD8,Great Value!!!,4.6
B001E50THY,Most excellent coffee......,4.044642857142857
B001E50TJC,Finally!,3.608695652173913
B001E50TTM,Divine,4.9
B001E50U32,SHOULD BE RECALLED -- IT HAS HYDROGENATED OIL,3.6
B001E50U3C,Yummy but expensive,4.636363636363637
B001E50UC8,A great item to keep in your pantry,2.7
B001E50UEQ,It's Fast.  It's Food.,3.3
B001E50USM,lots of crumbs!!!,4.235294117647059
B001E50W2Q,"Tastes good, but watch the sorbital",4.538461538461538
B001E50WDA,S P L E N D I F O R O U S !,4.787878787878788
B001E50X66,These are Wonderful!,4.222222222222222
B001E50X84,Sweet and fresh,4.590909090909091
B001E50XBQ,Good price for a good product,4.391304347826087
B001E5116C,"Great formula, Great prices on Amazon",4.390243902439025
B001E52VGQ,THE BEST CRYSTAL LIGHT EVER!!!,4.6875
B001E52VJS,FINALLY kicked my soda habit!,4.224489795918367
B001E52VLG,aspertame is not healthy,4.243243243243243
B001E52VR0,Jane's Yummy Peach Tea,4.411764705882353
B001E52WME,Product change,3.466666666666667
B001E52WNS,Sugar Free Cafe Vienna,4.541666666666667
B001E52WQA,Great taste for a great price,4.0625
B001E52WS8,Use it quick.  Expires in two months.,4.333333333333333
B001E52XGO,Loved this!,3.259259259259259
B001E52YB8,Excellent coffee,3.8
B001E52YO0,Nathan's Hot Dog Treats,4.377049180327869
B001E52YY0,GREAT Product - But DON'T order in hot weather!,4.097560975609756
B001E52Z2G,Great blend of sweet & salty!,4.0
B001E52ZAS,Love It.,4.333333333333333
B001E52ZN0,"Good for an OCCASIONAL breakfast on the go, beware of exp date",4.6
B001E53016,I actually love these...,3.272727272727273
B001E53020,Sweet Snacks,4.75
B001E5305C,was ok but not up to my liking,3.8333333333333335
B001E530FM,Tidy Cats Breeze system..,3.7
B001E530FW,Tidy Cats Breeze system..,3.7
B001E530IE,What happened to the price?,4.56
B001E530J8,Great taste and Rainforest Alliance certified as a bonus!,4.569230769230769
B001E5323W,Excellent Taste,4.3
B001E534MG,Beware of package size,3.0
B001E53TMQ,It's delicious,4.822222222222222
B001E53U48,Tastes Just Like the Regular Suisse Mocha Coffee but Sugarfree!,4.7272727272727275
B001E53UTS,"Not too bad, but could be better",3.6333333333333333
B001E53VC4,GREAT Product - But DON'T order in hot weather!,4.097560975609756
B001E53W8M,"Drier than other brands I have enjoyed, not as sweet",4.333333333333333
B001E53WBE,Here are the CORRECT nutritional values,4.185185185185185
B001E53WIW,"Good stuff, awful Amazon price",4.0
B001E55XVG,Has it been discontinued?,4.833333333333333
B001E55YXS,"Very tasty pot roast, but watch the sal",3.272727272727273
B001E55Z46,The Queen of Italian Cheeses,3.727272727272727
B001E55ZCS,Maple Grove Farms Maple Cream Cookies,3.3636363636363638
B001E55ZQO,Delicious meat treat!,4.357142857142857
B001E560PY,yummy!!!,4.333333333333333
B001E560U4,Folk remedy for arthritis,4.575757575757576
B001E5DQGK,Delicious but not the best,4.0
B001E5DQGU,good stuff,3.3636363636363638
B001E5DR5K,In Oil...,4.538461538461538
B001E5DR5U,Lady Fingers,4.166666666666667
B001E5DRBO,"Great, inexpensive oat bran",4.540983606557377
B001E5DRBY,important to note,4.111111111111111
B001E5DRC8,Best Ever!,4.461538461538462
B001E5DRCS,Know the difference between Raw or not,3.4
B001E5DRH8,Better than average tea,4.266666666666667
B001E5DRJ6,The best Earl Grey!,3.5
B001E5DRWI,I wouldn't recommend,3.4166666666666665
B001E5DWW8,OMG!!!!! Best soft gummies ever!!!!,4.558139534883721
B001E5DWZA,"Really, the best tea ever.",5.0
B001E5DWZU,HP sauce (brown sauce),4.2105263157894735
B001E5DX4A,THE best muesli ever. No kidding.,4.68
B001E5DX90,"The most incredible thing to hit my tongue in a long, long time.",4.6
B001E5DXA4,Boarders Chai,4.666666666666667
B001E5DXAO,Chocolatey crack,4.5
B001E5DXDQ,5 stars for taste....4 stars for sugar,4.6
B001E5DXEU,"Delicious, but NOT Caffeine-Free!",4.666666666666667
B001E5DXH2,I'm Hooked!,4.627906976744186
B001E5DXOU,dogs like to eat them / I like to carry them,4.545454545454546
B001E5DXUY,delicious,4.5
B001E5DXYU,"lovely, beautiful tea",3.9166666666666665
B001E5DXZE,Good Quality Rose Congou Type Tea - Light Easy-Drinking,4.538461538461538
B001E5DY0S,Excellent!!!!!!!!!!!,3.7
B001E5DY2G,exquisitely dark and satisfying,4.115384615384615
B001E5DYEE,Dried tart cherries from the Cherry Capital of the World!,4.964285714285714
B001E5DYEO,Absolutely Delicious!,4.659574468085107
B001E5DYG2,OMG amazing,4.454545454545454
B001E5DYGC,Excellent snacking,4.909090909090909
B001E5DYGM,Where have these been hiding?,4.9
B001E5DYM6,Beware - dusty and stale,3.5925925925925926
B001E5DYSK,Illy Coffee is out of this world!,4.380952380952381
B001E5DYSU,illy coffee rocks!,4.5
B001E5DYT4,Illy is by far the best tasting espresso.,4.545454545454546
B001E5DYTE,Really the best.,4.655172413793103
B001E5DYTO,Just try it,4.2
B001E5DYTY,Almost five stars,4.176470588235294
B001E5DYU8,Expensive (more than list price!),3.8846153846153846
B001E5DYUS,Wow!,4.705882352941177
B001E5DZH0,Not the 70's Kind,3.85
B001E5DZHA,Best granola bar I've ever had,4.75
B001E5DZI4,Check product date when you get it,4.714285714285714
B001E5DZIE,"Delicious...these are organic, too?!?!",4.285714285714286
B001E5DZIO,The Good Stuff,4.517241379310345
B001E5DZIY,Incredible seasoning,4.5
B001E5DZJ8,hidden MSG in this product,4.3
B001E5DZJS,Really Nice flavor.,3.8823529411764706
B001E5DZLG,"small pieces, but excellent flavor",4.35
B001E5DZSO,Sssshhhh. . .it's a secret!,4.904761904761905
B001E5DZSY,Great flavor and healthy.,4.2631578947368425
B001E5DZTS,Is A ok fine,4.505376344086022
B001E5DZUC,Wonderful flavor!,4.5
B001E5DZV6,Smooth. Excellent taste.,4.1
B001E5DZVG,Excellent taste and decent crema,4.1
B001E5DZWK,Incredible Coffee,4.351351351351352
B001E5DZYS,out of stock,3.9
B001E5DZZ2,Ugh! Horrible tasting coffee. Worst French Roast I've ever had.,4.0
B001E5DZZM,Sriracha -- a condiment you can't put down!,4.5
B001E5E006,Not a good Amazon purchase...,4.241379310344827
B001E5E00G,Worth the Money,3.7857142857142856
B001E5E01A,Great healthy snack,4.357142857142857
B001E5E024,Yum,4.468085106382978
B001E5E03S,Great for babies/toddlers!,4.916666666666667
B001E5E056,"Delish, BUT ...",4.27906976744186
B001E5E05G,Great Cereal - not so great price,4.425531914893617
B001E5E060,Great Taste and Nutrition in One Cereal,4.297297297297297
B001E5E06U,A little sweet...,4.513513513513513
B001E5E074,Great Cereal,3.8859649122807016
B001E5E07O,Great Breakfast Cereal!,4.428571428571429
B001E5E088,Great cereal!,4.2
B001E5E08I,This is my favorite,3.909090909090909
B001E5E08S,"Very good, very crunchy cereal",3.9682539682539684
B001E5E09M,alot of sugar,4.615384615384615
B001E5E0A6,Kashi Blackberry Bar = Yummy,4.285714285714286
B001E5E0AG,Great Cereal,4.666666666666667
B001E5E0B0,Great Taste - Very similar to Cap'n Crunch w/ Kashi 7 Whole Grains!,3.9473684210526314
B001E5E0CE,"Which is better, the Lavazza Gold or Black can variety?  Well, I'll tell you.",4.415094339622642
B001E5E0CO,a taste of Europe,4.318181818181818
B001E5E0D8,Excellent Blend,4.40625
B001E5E0DI,Forgot How Good This Coffee Really Is,4.691489361702128
B001E5E0FG,Extremely good alternative for diabetics,4.0
B001E5E0GA,Best Margarita Mix,4.541666666666667
B001E5E0HO,Healthy and Delicious,3.875
B001E5E0HY,don't believe the customer guarantee,4.296296296296297
B001E5E0I8,Yummy!,4.166666666666667
B001E5E0IS,"Love the product, amazed @ amazon pricing",3.5384615384615383
